sense	number	antisense	bp
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:185:+	185	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2678:-	9300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:186:+	186	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2679:-	9350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:187:+	187	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2680:-	9400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:188:+	188	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2681:-	9450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:189:+	189	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2682:-	9500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:190:+	190	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2683:-	9550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:191:+	191	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2684:-	9600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:192:+	192	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2685:-	9650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:193:+	193	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2686:-	9700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:194:+	194	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2687:-	9750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:195:+	195	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2688:-	9800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:196:+	196	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2689:-	9850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:197:+	197	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2690:-	9900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:198:+	198	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2691:-	9950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:199:+	199	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2692:-	10000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:200:+	200	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2693:-	10050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:201:+	201	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2694:-	10100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:202:+	202	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2695:-	10150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:203:+	203	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2696:-	10200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:204:+	204	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2697:-	10250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:205:+	205	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2698:-	10300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:206:+	206	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2699:-	10350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:207:+	207	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2700:-	10400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:208:+	208	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2701:-	10450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:209:+	209	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2702:-	10500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:210:+	210	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2703:-	10550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:211:+	211	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2704:-	10600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:212:+	212	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2705:-	10650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:213:+	213	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2706:-	10700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:214:+	214	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2707:-	10750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:215:+	215	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2708:-	10800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:216:+	216	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2709:-	10850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:217:+	217	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2710:-	10900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:218:+	218	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2711:-	10950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:219:+	219	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2712:-	11000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:220:+	220	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2713:-	11050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:221:+	221	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2714:-	11100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:222:+	222	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2715:-	11150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:223:+	223	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2716:-	11200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:224:+	224	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2717:-	11250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:225:+	225	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2718:-	11300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:226:+	226	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2719:-	11350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:227:+	227	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2720:-	11400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:228:+	228	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2721:-	11450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:229:+	229	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2722:-	11500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:230:+	230	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2723:-	11550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:231:+	231	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2724:-	11600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:232:+	232	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2725:-	11650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:233:+	233	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2726:-	11700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:234:+	234	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2727:-	11750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:235:+	235	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2728:-	11800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:236:+	236	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2729:-	11850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:237:+	237	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2730:-	11900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:238:+	238	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2731:-	11950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:239:+	239	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2732:-	12000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:240:+	240	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2733:-	12050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:241:+	241	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2734:-	12100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:242:+	242	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2735:-	12150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:243:+	243	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2736:-	12200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:244:+	244	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2737:-	12250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:245:+	245	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2738:-	12300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:246:+	246	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2739:-	12350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:247:+	247	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2740:-	12400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:248:+	248	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2741:-	12450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:249:+	249	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2742:-	12500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:250:+	250	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2743:-	12550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:251:+	251	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2744:-	12600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:252:+	252	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2745:-	12650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:253:+	253	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2746:-	12700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:254:+	254	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2747:-	12750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:255:+	255	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2748:-	12800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:256:+	256	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2749:-	12850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:257:+	257	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2750:-	12900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:258:+	258	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2751:-	12950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:259:+	259	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2752:-	13000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:260:+	260	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2753:-	13050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:261:+	261	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2754:-	13100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:262:+	262	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2755:-	13150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:263:+	263	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2756:-	13200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:264:+	264	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2757:-	13250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:265:+	265	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2758:-	13300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:266:+	266	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2759:-	13350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:267:+	267	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2760:-	13400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:268:+	268	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2761:-	13450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:269:+	269	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2762:-	13500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:270:+	270	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2763:-	13550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:271:+	271	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2764:-	13600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:272:+	272	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2765:-	13650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:273:+	273	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2766:-	13700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:274:+	274	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2767:-	13750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:275:+	275	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2768:-	13800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:276:+	276	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2769:-	13850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:277:+	277	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2770:-	13900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:278:+	278	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2771:-	13950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:279:+	279	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2772:-	14000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:280:+	280	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2773:-	14050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:281:+	281	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2774:-	14100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:282:+	282	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2775:-	14150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:283:+	283	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2776:-	14200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:284:+	284	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2777:-	14250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:285:+	285	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2778:-	14300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:286:+	286	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2779:-	14350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:287:+	287	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2780:-	14400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:288:+	288	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2781:-	14450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:289:+	289	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2782:-	14500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:290:+	290	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2783:-	14550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:291:+	291	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2784:-	14600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:292:+	292	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2785:-	14650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:293:+	293	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2786:-	14700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:294:+	294	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2787:-	14750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:295:+	295	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2788:-	14800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:296:+	296	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2789:-	14850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:297:+	297	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2790:-	14900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:298:+	298	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2791:-	14950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:299:+	299	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2792:-	15000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:300:+	300	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2793:-	15050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:301:+	301	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2794:-	15100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:302:+	302	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2795:-	15150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:303:+	303	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2796:-	15200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:304:+	304	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2797:-	15250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:305:+	305	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2798:-	15300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:306:+	306	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2799:-	15350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:307:+	307	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2800:-	15400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:308:+	308	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2801:-	15450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:309:+	309	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2802:-	15500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:310:+	310	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2803:-	15550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:311:+	311	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2804:-	15600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:312:+	312	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2805:-	15650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:313:+	313	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2806:-	15700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:314:+	314	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2807:-	15750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:315:+	315	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2808:-	15800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:316:+	316	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2809:-	15850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:317:+	317	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2810:-	15900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:318:+	318	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2811:-	15950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:319:+	319	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2812:-	16000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:320:+	320	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2813:-	16050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:321:+	321	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2814:-	16100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:322:+	322	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2815:-	16150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:323:+	323	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2816:-	16200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:324:+	324	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2817:-	16250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:325:+	325	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2818:-	16300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:326:+	326	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2819:-	16350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:327:+	327	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2820:-	16400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:328:+	328	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2821:-	16450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:329:+	329	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2822:-	16500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:330:+	330	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2823:-	16550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:331:+	331	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2824:-	16600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:332:+	332	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2825:-	16650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:333:+	333	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2826:-	16700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:334:+	334	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2827:-	16750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:335:+	335	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2828:-	16800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:336:+	336	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2829:-	16850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:337:+	337	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2830:-	16900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:338:+	338	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2831:-	16950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:339:+	339	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2832:-	17000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:340:+	340	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2833:-	17050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:341:+	341	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2834:-	17100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:342:+	342	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2835:-	17150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:343:+	343	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2836:-	17200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:344:+	344	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2837:-	17250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:345:+	345	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2838:-	17300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:346:+	346	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2839:-	17350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:347:+	347	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2840:-	17400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:348:+	348	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2841:-	17450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:349:+	349	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2842:-	17500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:350:+	350	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2843:-	17550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:351:+	351	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2844:-	17600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:352:+	352	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2845:-	17650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:353:+	353	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2846:-	17700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:354:+	354	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2847:-	17750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:355:+	355	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2848:-	17800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:356:+	356	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2849:-	17850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:357:+	357	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2850:-	17900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:358:+	358	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2851:-	17950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:359:+	359	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2852:-	18000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:360:+	360	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2853:-	18050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:361:+	361	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2854:-	18100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:362:+	362	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2855:-	18150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:363:+	363	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2856:-	18200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:364:+	364	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2857:-	18250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:365:+	365	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2858:-	18300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:366:+	366	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2859:-	18350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:367:+	367	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2860:-	18400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:368:+	368	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:2861:-	18450
