sense	number	antisense	bp
Herpesvirus:Human_cytomegalovirus:260:+	260	Herpesvirus:Human_cytomegalovirus:4960:-	13050
Herpesvirus:Human_cytomegalovirus:261:+	261	Herpesvirus:Human_cytomegalovirus:4961:-	13100
Herpesvirus:Human_cytomegalovirus:262:+	262	Herpesvirus:Human_cytomegalovirus:4962:-	13150
Herpesvirus:Human_cytomegalovirus:263:+	263	Herpesvirus:Human_cytomegalovirus:4963:-	13200
Herpesvirus:Human_cytomegalovirus:264:+	264	Herpesvirus:Human_cytomegalovirus:4964:-	13250
Herpesvirus:Human_cytomegalovirus:265:+	265	Herpesvirus:Human_cytomegalovirus:4965:-	13300
Herpesvirus:Human_cytomegalovirus:266:+	266	Herpesvirus:Human_cytomegalovirus:4966:-	13350
Herpesvirus:Human_cytomegalovirus:267:+	267	Herpesvirus:Human_cytomegalovirus:4967:-	13400
Herpesvirus:Human_cytomegalovirus:268:+	268	Herpesvirus:Human_cytomegalovirus:4968:-	13450
Herpesvirus:Human_cytomegalovirus:269:+	269	Herpesvirus:Human_cytomegalovirus:4969:-	13500
Herpesvirus:Human_cytomegalovirus:270:+	270	Herpesvirus:Human_cytomegalovirus:4970:-	13550
Herpesvirus:Human_cytomegalovirus:271:+	271	Herpesvirus:Human_cytomegalovirus:4971:-	13600
Herpesvirus:Human_cytomegalovirus:272:+	272	Herpesvirus:Human_cytomegalovirus:4972:-	13650
Herpesvirus:Human_cytomegalovirus:273:+	273	Herpesvirus:Human_cytomegalovirus:4973:-	13700
Herpesvirus:Human_cytomegalovirus:274:+	274	Herpesvirus:Human_cytomegalovirus:4974:-	13750
Herpesvirus:Human_cytomegalovirus:275:+	275	Herpesvirus:Human_cytomegalovirus:4975:-	13800
Herpesvirus:Human_cytomegalovirus:276:+	276	Herpesvirus:Human_cytomegalovirus:4976:-	13850
Herpesvirus:Human_cytomegalovirus:277:+	277	Herpesvirus:Human_cytomegalovirus:4977:-	13900
Herpesvirus:Human_cytomegalovirus:278:+	278	Herpesvirus:Human_cytomegalovirus:4978:-	13950
Herpesvirus:Human_cytomegalovirus:279:+	279	Herpesvirus:Human_cytomegalovirus:4979:-	14000
Herpesvirus:Human_cytomegalovirus:280:+	280	Herpesvirus:Human_cytomegalovirus:4980:-	14050
Herpesvirus:Human_cytomegalovirus:281:+	281	Herpesvirus:Human_cytomegalovirus:4981:-	14100
Herpesvirus:Human_cytomegalovirus:282:+	282	Herpesvirus:Human_cytomegalovirus:4982:-	14150
Herpesvirus:Human_cytomegalovirus:283:+	283	Herpesvirus:Human_cytomegalovirus:4983:-	14200
Herpesvirus:Human_cytomegalovirus:284:+	284	Herpesvirus:Human_cytomegalovirus:4984:-	14250
Herpesvirus:Human_cytomegalovirus:285:+	285	Herpesvirus:Human_cytomegalovirus:4985:-	14300
Herpesvirus:Human_cytomegalovirus:286:+	286	Herpesvirus:Human_cytomegalovirus:4986:-	14350
Herpesvirus:Human_cytomegalovirus:287:+	287	Herpesvirus:Human_cytomegalovirus:4987:-	14400
Herpesvirus:Human_cytomegalovirus:288:+	288	Herpesvirus:Human_cytomegalovirus:4988:-	14450
Herpesvirus:Human_cytomegalovirus:289:+	289	Herpesvirus:Human_cytomegalovirus:4989:-	14500
Herpesvirus:Human_cytomegalovirus:290:+	290	Herpesvirus:Human_cytomegalovirus:4990:-	14550
Herpesvirus:Human_cytomegalovirus:291:+	291	Herpesvirus:Human_cytomegalovirus:4991:-	14600
Herpesvirus:Human_cytomegalovirus:292:+	292	Herpesvirus:Human_cytomegalovirus:4992:-	14650
Herpesvirus:Human_cytomegalovirus:293:+	293	Herpesvirus:Human_cytomegalovirus:4993:-	14700
Herpesvirus:Human_cytomegalovirus:294:+	294	Herpesvirus:Human_cytomegalovirus:4994:-	14750
Herpesvirus:Human_cytomegalovirus:295:+	295	Herpesvirus:Human_cytomegalovirus:4995:-	14800
Herpesvirus:Human_cytomegalovirus:296:+	296	Herpesvirus:Human_cytomegalovirus:4996:-	14850
Herpesvirus:Human_cytomegalovirus:297:+	297	Herpesvirus:Human_cytomegalovirus:4997:-	14900
Herpesvirus:Human_cytomegalovirus:298:+	298	Herpesvirus:Human_cytomegalovirus:4998:-	14950
Herpesvirus:Human_cytomegalovirus:299:+	299	Herpesvirus:Human_cytomegalovirus:4999:-	15000
Herpesvirus:Human_cytomegalovirus:300:+	300	Herpesvirus:Human_cytomegalovirus:5000:-	15050
Herpesvirus:Human_cytomegalovirus:301:+	301	Herpesvirus:Human_cytomegalovirus:5001:-	15100
Herpesvirus:Human_cytomegalovirus:302:+	302	Herpesvirus:Human_cytomegalovirus:5002:-	15150
Herpesvirus:Human_cytomegalovirus:303:+	303	Herpesvirus:Human_cytomegalovirus:5003:-	15200
Herpesvirus:Human_cytomegalovirus:304:+	304	Herpesvirus:Human_cytomegalovirus:5004:-	15250
Herpesvirus:Human_cytomegalovirus:305:+	305	Herpesvirus:Human_cytomegalovirus:5005:-	15300
Herpesvirus:Human_cytomegalovirus:306:+	306	Herpesvirus:Human_cytomegalovirus:5006:-	15350
Herpesvirus:Human_cytomegalovirus:307:+	307	Herpesvirus:Human_cytomegalovirus:5007:-	15400
Herpesvirus:Human_cytomegalovirus:308:+	308	Herpesvirus:Human_cytomegalovirus:5008:-	15450
Herpesvirus:Human_cytomegalovirus:309:+	309	Herpesvirus:Human_cytomegalovirus:5009:-	15500
Herpesvirus:Human_cytomegalovirus:310:+	310	Herpesvirus:Human_cytomegalovirus:5010:-	15550
Herpesvirus:Human_cytomegalovirus:311:+	311	Herpesvirus:Human_cytomegalovirus:5011:-	15600
Herpesvirus:Human_cytomegalovirus:312:+	312	Herpesvirus:Human_cytomegalovirus:5012:-	15650
Herpesvirus:Human_cytomegalovirus:313:+	313	Herpesvirus:Human_cytomegalovirus:5013:-	15700
Herpesvirus:Human_cytomegalovirus:314:+	314	Herpesvirus:Human_cytomegalovirus:5014:-	15750
Herpesvirus:Human_cytomegalovirus:315:+	315	Herpesvirus:Human_cytomegalovirus:5015:-	15800
Herpesvirus:Human_cytomegalovirus:316:+	316	Herpesvirus:Human_cytomegalovirus:5016:-	15850
Herpesvirus:Human_cytomegalovirus:317:+	317	Herpesvirus:Human_cytomegalovirus:5017:-	15900
Herpesvirus:Human_cytomegalovirus:318:+	318	Herpesvirus:Human_cytomegalovirus:5018:-	15950
Herpesvirus:Human_cytomegalovirus:319:+	319	Herpesvirus:Human_cytomegalovirus:5019:-	16000
Herpesvirus:Human_cytomegalovirus:320:+	320	Herpesvirus:Human_cytomegalovirus:5020:-	16050
Herpesvirus:Human_cytomegalovirus:321:+	321	Herpesvirus:Human_cytomegalovirus:5021:-	16100
Herpesvirus:Human_cytomegalovirus:322:+	322	Herpesvirus:Human_cytomegalovirus:5022:-	16150
Herpesvirus:Human_cytomegalovirus:323:+	323	Herpesvirus:Human_cytomegalovirus:5023:-	16200
Herpesvirus:Human_cytomegalovirus:324:+	324	Herpesvirus:Human_cytomegalovirus:5024:-	16250
Herpesvirus:Human_cytomegalovirus:325:+	325	Herpesvirus:Human_cytomegalovirus:5025:-	16300
Herpesvirus:Human_cytomegalovirus:326:+	326	Herpesvirus:Human_cytomegalovirus:5026:-	16350
Herpesvirus:Human_cytomegalovirus:327:+	327	Herpesvirus:Human_cytomegalovirus:5027:-	16400
Herpesvirus:Human_cytomegalovirus:328:+	328	Herpesvirus:Human_cytomegalovirus:5028:-	16450
Herpesvirus:Human_cytomegalovirus:329:+	329	Herpesvirus:Human_cytomegalovirus:5029:-	16500
Herpesvirus:Human_cytomegalovirus:330:+	330	Herpesvirus:Human_cytomegalovirus:5030:-	16550
Herpesvirus:Human_cytomegalovirus:331:+	331	Herpesvirus:Human_cytomegalovirus:5031:-	16600
Herpesvirus:Human_cytomegalovirus:332:+	332	Herpesvirus:Human_cytomegalovirus:5032:-	16650
Herpesvirus:Human_cytomegalovirus:333:+	333	Herpesvirus:Human_cytomegalovirus:5033:-	16700
Herpesvirus:Human_cytomegalovirus:334:+	334	Herpesvirus:Human_cytomegalovirus:5034:-	16750
Herpesvirus:Human_cytomegalovirus:335:+	335	Herpesvirus:Human_cytomegalovirus:5035:-	16800
Herpesvirus:Human_cytomegalovirus:336:+	336	Herpesvirus:Human_cytomegalovirus:5036:-	16850
Herpesvirus:Human_cytomegalovirus:337:+	337	Herpesvirus:Human_cytomegalovirus:5037:-	16900
Herpesvirus:Human_cytomegalovirus:338:+	338	Herpesvirus:Human_cytomegalovirus:5038:-	16950
Herpesvirus:Human_cytomegalovirus:339:+	339	Herpesvirus:Human_cytomegalovirus:5039:-	17000
Herpesvirus:Human_cytomegalovirus:340:+	340	Herpesvirus:Human_cytomegalovirus:5040:-	17050
Herpesvirus:Human_cytomegalovirus:341:+	341	Herpesvirus:Human_cytomegalovirus:5041:-	17100
Herpesvirus:Human_cytomegalovirus:342:+	342	Herpesvirus:Human_cytomegalovirus:5042:-	17150
Herpesvirus:Human_cytomegalovirus:343:+	343	Herpesvirus:Human_cytomegalovirus:5043:-	17200
Herpesvirus:Human_cytomegalovirus:344:+	344	Herpesvirus:Human_cytomegalovirus:5044:-	17250
Herpesvirus:Human_cytomegalovirus:345:+	345	Herpesvirus:Human_cytomegalovirus:5045:-	17300
Herpesvirus:Human_cytomegalovirus:346:+	346	Herpesvirus:Human_cytomegalovirus:5046:-	17350
Herpesvirus:Human_cytomegalovirus:347:+	347	Herpesvirus:Human_cytomegalovirus:5047:-	17400
Herpesvirus:Human_cytomegalovirus:348:+	348	Herpesvirus:Human_cytomegalovirus:5048:-	17450
Herpesvirus:Human_cytomegalovirus:349:+	349	Herpesvirus:Human_cytomegalovirus:5049:-	17500
Herpesvirus:Human_cytomegalovirus:350:+	350	Herpesvirus:Human_cytomegalovirus:5050:-	17550
Herpesvirus:Human_cytomegalovirus:351:+	351	Herpesvirus:Human_cytomegalovirus:5051:-	17600
Herpesvirus:Human_cytomegalovirus:352:+	352	Herpesvirus:Human_cytomegalovirus:5052:-	17650
Herpesvirus:Human_cytomegalovirus:353:+	353	Herpesvirus:Human_cytomegalovirus:5053:-	17700
Herpesvirus:Human_cytomegalovirus:354:+	354	Herpesvirus:Human_cytomegalovirus:5054:-	17750
Herpesvirus:Human_cytomegalovirus:355:+	355	Herpesvirus:Human_cytomegalovirus:5055:-	17800
Herpesvirus:Human_cytomegalovirus:356:+	356	Herpesvirus:Human_cytomegalovirus:5056:-	17850
Herpesvirus:Human_cytomegalovirus:357:+	357	Herpesvirus:Human_cytomegalovirus:5057:-	17900
Herpesvirus:Human_cytomegalovirus:358:+	358	Herpesvirus:Human_cytomegalovirus:5058:-	17950
Herpesvirus:Human_cytomegalovirus:359:+	359	Herpesvirus:Human_cytomegalovirus:5059:-	18000
Herpesvirus:Human_cytomegalovirus:360:+	360	Herpesvirus:Human_cytomegalovirus:5060:-	18050
Herpesvirus:Human_cytomegalovirus:361:+	361	Herpesvirus:Human_cytomegalovirus:5061:-	18100
Herpesvirus:Human_cytomegalovirus:362:+	362	Herpesvirus:Human_cytomegalovirus:5062:-	18150
Herpesvirus:Human_cytomegalovirus:363:+	363	Herpesvirus:Human_cytomegalovirus:5063:-	18200
Herpesvirus:Human_cytomegalovirus:364:+	364	Herpesvirus:Human_cytomegalovirus:5064:-	18250
Herpesvirus:Human_cytomegalovirus:365:+	365	Herpesvirus:Human_cytomegalovirus:5065:-	18300
Herpesvirus:Human_cytomegalovirus:366:+	366	Herpesvirus:Human_cytomegalovirus:5066:-	18350
Herpesvirus:Human_cytomegalovirus:367:+	367	Herpesvirus:Human_cytomegalovirus:5067:-	18400
Herpesvirus:Human_cytomegalovirus:368:+	368	Herpesvirus:Human_cytomegalovirus:5068:-	18450
Herpesvirus:Human_cytomegalovirus:369:+	369	Herpesvirus:Human_cytomegalovirus:5069:-	18500
Herpesvirus:Human_cytomegalovirus:370:+	370	Herpesvirus:Human_cytomegalovirus:5070:-	18550
Herpesvirus:Human_cytomegalovirus:371:+	371	Herpesvirus:Human_cytomegalovirus:5071:-	18600
Herpesvirus:Human_cytomegalovirus:372:+	372	Herpesvirus:Human_cytomegalovirus:5072:-	18650
Herpesvirus:Human_cytomegalovirus:373:+	373	Herpesvirus:Human_cytomegalovirus:5073:-	18700
Herpesvirus:Human_cytomegalovirus:374:+	374	Herpesvirus:Human_cytomegalovirus:5074:-	18750
Herpesvirus:Human_cytomegalovirus:375:+	375	Herpesvirus:Human_cytomegalovirus:5075:-	18800
Herpesvirus:Human_cytomegalovirus:376:+	376	Herpesvirus:Human_cytomegalovirus:5076:-	18850
Herpesvirus:Human_cytomegalovirus:377:+	377	Herpesvirus:Human_cytomegalovirus:5077:-	18900
Herpesvirus:Human_cytomegalovirus:378:+	378	Herpesvirus:Human_cytomegalovirus:5078:-	18950
Herpesvirus:Human_cytomegalovirus:379:+	379	Herpesvirus:Human_cytomegalovirus:5079:-	19000
Herpesvirus:Human_cytomegalovirus:380:+	380	Herpesvirus:Human_cytomegalovirus:5080:-	19050
Herpesvirus:Human_cytomegalovirus:381:+	381	Herpesvirus:Human_cytomegalovirus:5081:-	19100
Herpesvirus:Human_cytomegalovirus:382:+	382	Herpesvirus:Human_cytomegalovirus:5082:-	19150
Herpesvirus:Human_cytomegalovirus:383:+	383	Herpesvirus:Human_cytomegalovirus:5083:-	19200
Herpesvirus:Human_cytomegalovirus:384:+	384	Herpesvirus:Human_cytomegalovirus:5084:-	19250
Herpesvirus:Human_cytomegalovirus:385:+	385	Herpesvirus:Human_cytomegalovirus:5085:-	19300
Herpesvirus:Human_cytomegalovirus:386:+	386	Herpesvirus:Human_cytomegalovirus:5086:-	19350
Herpesvirus:Human_cytomegalovirus:387:+	387	Herpesvirus:Human_cytomegalovirus:5087:-	19400
Herpesvirus:Human_cytomegalovirus:388:+	388	Herpesvirus:Human_cytomegalovirus:5088:-	19450
Herpesvirus:Human_cytomegalovirus:389:+	389	Herpesvirus:Human_cytomegalovirus:5089:-	19500
Herpesvirus:Human_cytomegalovirus:390:+	390	Herpesvirus:Human_cytomegalovirus:5090:-	19550
Herpesvirus:Human_cytomegalovirus:391:+	391	Herpesvirus:Human_cytomegalovirus:5091:-	19600
Herpesvirus:Human_cytomegalovirus:392:+	392	Herpesvirus:Human_cytomegalovirus:5092:-	19650
Herpesvirus:Human_cytomegalovirus:393:+	393	Herpesvirus:Human_cytomegalovirus:5093:-	19700
Herpesvirus:Human_cytomegalovirus:394:+	394	Herpesvirus:Human_cytomegalovirus:5094:-	19750
Herpesvirus:Human_cytomegalovirus:395:+	395	Herpesvirus:Human_cytomegalovirus:5095:-	19800
Herpesvirus:Human_cytomegalovirus:396:+	396	Herpesvirus:Human_cytomegalovirus:5096:-	19850
Herpesvirus:Human_cytomegalovirus:397:+	397	Herpesvirus:Human_cytomegalovirus:5097:-	19900
Herpesvirus:Human_cytomegalovirus:398:+	398	Herpesvirus:Human_cytomegalovirus:5098:-	19950
Herpesvirus:Human_cytomegalovirus:399:+	399	Herpesvirus:Human_cytomegalovirus:5099:-	20000
Herpesvirus:Human_cytomegalovirus:400:+	400	Herpesvirus:Human_cytomegalovirus:5100:-	20050
Herpesvirus:Human_cytomegalovirus:401:+	401	Herpesvirus:Human_cytomegalovirus:5101:-	20100
Herpesvirus:Human_cytomegalovirus:402:+	402	Herpesvirus:Human_cytomegalovirus:5102:-	20150
Herpesvirus:Human_cytomegalovirus:403:+	403	Herpesvirus:Human_cytomegalovirus:5103:-	20200
Herpesvirus:Human_cytomegalovirus:404:+	404	Herpesvirus:Human_cytomegalovirus:5104:-	20250
Herpesvirus:Human_cytomegalovirus:405:+	405	Herpesvirus:Human_cytomegalovirus:5105:-	20300
Herpesvirus:Human_cytomegalovirus:406:+	406	Herpesvirus:Human_cytomegalovirus:5106:-	20350
Herpesvirus:Human_cytomegalovirus:407:+	407	Herpesvirus:Human_cytomegalovirus:5107:-	20400
Herpesvirus:Human_cytomegalovirus:408:+	408	Herpesvirus:Human_cytomegalovirus:5108:-	20450
Herpesvirus:Human_cytomegalovirus:409:+	409	Herpesvirus:Human_cytomegalovirus:5109:-	20500
Herpesvirus:Human_cytomegalovirus:410:+	410	Herpesvirus:Human_cytomegalovirus:5110:-	20550
Herpesvirus:Human_cytomegalovirus:411:+	411	Herpesvirus:Human_cytomegalovirus:5111:-	20600
Herpesvirus:Human_cytomegalovirus:412:+	412	Herpesvirus:Human_cytomegalovirus:5112:-	20650
Herpesvirus:Human_cytomegalovirus:413:+	413	Herpesvirus:Human_cytomegalovirus:5113:-	20700
Herpesvirus:Human_cytomegalovirus:414:+	414	Herpesvirus:Human_cytomegalovirus:5114:-	20750
Herpesvirus:Human_cytomegalovirus:415:+	415	Herpesvirus:Human_cytomegalovirus:5115:-	20800
Herpesvirus:Human_cytomegalovirus:416:+	416	Herpesvirus:Human_cytomegalovirus:5116:-	20850
Herpesvirus:Human_cytomegalovirus:417:+	417	Herpesvirus:Human_cytomegalovirus:5117:-	20900
Herpesvirus:Human_cytomegalovirus:418:+	418	Herpesvirus:Human_cytomegalovirus:5118:-	20950
Herpesvirus:Human_cytomegalovirus:419:+	419	Herpesvirus:Human_cytomegalovirus:5119:-	21000
Herpesvirus:Human_cytomegalovirus:420:+	420	Herpesvirus:Human_cytomegalovirus:5120:-	21050
Herpesvirus:Human_cytomegalovirus:421:+	421	Herpesvirus:Human_cytomegalovirus:5121:-	21100
Herpesvirus:Human_cytomegalovirus:422:+	422	Herpesvirus:Human_cytomegalovirus:5122:-	21150
Herpesvirus:Human_cytomegalovirus:423:+	423	Herpesvirus:Human_cytomegalovirus:5123:-	21200
Herpesvirus:Human_cytomegalovirus:424:+	424	Herpesvirus:Human_cytomegalovirus:5124:-	21250
Herpesvirus:Human_cytomegalovirus:425:+	425	Herpesvirus:Human_cytomegalovirus:5125:-	21300
Herpesvirus:Human_cytomegalovirus:426:+	426	Herpesvirus:Human_cytomegalovirus:5126:-	21350
Herpesvirus:Human_cytomegalovirus:427:+	427	Herpesvirus:Human_cytomegalovirus:5127:-	21400
Herpesvirus:Human_cytomegalovirus:428:+	428	Herpesvirus:Human_cytomegalovirus:5128:-	21450
Herpesvirus:Human_cytomegalovirus:429:+	429	Herpesvirus:Human_cytomegalovirus:5129:-	21500
Herpesvirus:Human_cytomegalovirus:430:+	430	Herpesvirus:Human_cytomegalovirus:5130:-	21550
Herpesvirus:Human_cytomegalovirus:431:+	431	Herpesvirus:Human_cytomegalovirus:5131:-	21600
Herpesvirus:Human_cytomegalovirus:432:+	432	Herpesvirus:Human_cytomegalovirus:5132:-	21650
Herpesvirus:Human_cytomegalovirus:433:+	433	Herpesvirus:Human_cytomegalovirus:5133:-	21700
Herpesvirus:Human_cytomegalovirus:434:+	434	Herpesvirus:Human_cytomegalovirus:5134:-	21750
Herpesvirus:Human_cytomegalovirus:435:+	435	Herpesvirus:Human_cytomegalovirus:5135:-	21800
Herpesvirus:Human_cytomegalovirus:436:+	436	Herpesvirus:Human_cytomegalovirus:5136:-	21850
Herpesvirus:Human_cytomegalovirus:437:+	437	Herpesvirus:Human_cytomegalovirus:5137:-	21900
Herpesvirus:Human_cytomegalovirus:438:+	438	Herpesvirus:Human_cytomegalovirus:5138:-	21950
Herpesvirus:Human_cytomegalovirus:439:+	439	Herpesvirus:Human_cytomegalovirus:5139:-	22000
Herpesvirus:Human_cytomegalovirus:440:+	440	Herpesvirus:Human_cytomegalovirus:5140:-	22050
Herpesvirus:Human_cytomegalovirus:441:+	441	Herpesvirus:Human_cytomegalovirus:5141:-	22100
Herpesvirus:Human_cytomegalovirus:442:+	442	Herpesvirus:Human_cytomegalovirus:5142:-	22150
Herpesvirus:Human_cytomegalovirus:443:+	443	Herpesvirus:Human_cytomegalovirus:5143:-	22200
Herpesvirus:Human_cytomegalovirus:444:+	444	Herpesvirus:Human_cytomegalovirus:5144:-	22250
Herpesvirus:Human_cytomegalovirus:445:+	445	Herpesvirus:Human_cytomegalovirus:5145:-	22300
Herpesvirus:Human_cytomegalovirus:446:+	446	Herpesvirus:Human_cytomegalovirus:5146:-	22350
Herpesvirus:Human_cytomegalovirus:447:+	447	Herpesvirus:Human_cytomegalovirus:5147:-	22400
Herpesvirus:Human_cytomegalovirus:448:+	448	Herpesvirus:Human_cytomegalovirus:5148:-	22450
Herpesvirus:Human_cytomegalovirus:449:+	449	Herpesvirus:Human_cytomegalovirus:5149:-	22500
Herpesvirus:Human_cytomegalovirus:450:+	450	Herpesvirus:Human_cytomegalovirus:5150:-	22550
Herpesvirus:Human_cytomegalovirus:451:+	451	Herpesvirus:Human_cytomegalovirus:5151:-	22600
Herpesvirus:Human_cytomegalovirus:452:+	452	Herpesvirus:Human_cytomegalovirus:5152:-	22650
Herpesvirus:Human_cytomegalovirus:453:+	453	Herpesvirus:Human_cytomegalovirus:5153:-	22700
Herpesvirus:Human_cytomegalovirus:454:+	454	Herpesvirus:Human_cytomegalovirus:5154:-	22750
Herpesvirus:Human_cytomegalovirus:455:+	455	Herpesvirus:Human_cytomegalovirus:5155:-	22800
Herpesvirus:Human_cytomegalovirus:456:+	456	Herpesvirus:Human_cytomegalovirus:5156:-	22850
Herpesvirus:Human_cytomegalovirus:457:+	457	Herpesvirus:Human_cytomegalovirus:5157:-	22900
Herpesvirus:Human_cytomegalovirus:458:+	458	Herpesvirus:Human_cytomegalovirus:5158:-	22950
Herpesvirus:Human_cytomegalovirus:459:+	459	Herpesvirus:Human_cytomegalovirus:5159:-	23000
Herpesvirus:Human_cytomegalovirus:460:+	460	Herpesvirus:Human_cytomegalovirus:5160:-	23050
Herpesvirus:Human_cytomegalovirus:461:+	461	Herpesvirus:Human_cytomegalovirus:5161:-	23100
Herpesvirus:Human_cytomegalovirus:462:+	462	Herpesvirus:Human_cytomegalovirus:5162:-	23150
Herpesvirus:Human_cytomegalovirus:463:+	463	Herpesvirus:Human_cytomegalovirus:5163:-	23200
Herpesvirus:Human_cytomegalovirus:464:+	464	Herpesvirus:Human_cytomegalovirus:5164:-	23250
Herpesvirus:Human_cytomegalovirus:465:+	465	Herpesvirus:Human_cytomegalovirus:5165:-	23300
Herpesvirus:Human_cytomegalovirus:466:+	466	Herpesvirus:Human_cytomegalovirus:5166:-	23350
Herpesvirus:Human_cytomegalovirus:467:+	467	Herpesvirus:Human_cytomegalovirus:5167:-	23400
Herpesvirus:Human_cytomegalovirus:468:+	468	Herpesvirus:Human_cytomegalovirus:5168:-	23450
Herpesvirus:Human_cytomegalovirus:469:+	469	Herpesvirus:Human_cytomegalovirus:5169:-	23500
Herpesvirus:Human_cytomegalovirus:470:+	470	Herpesvirus:Human_cytomegalovirus:5170:-	23550
Herpesvirus:Human_cytomegalovirus:471:+	471	Herpesvirus:Human_cytomegalovirus:5171:-	23600
Herpesvirus:Human_cytomegalovirus:472:+	472	Herpesvirus:Human_cytomegalovirus:5172:-	23650
Herpesvirus:Human_cytomegalovirus:473:+	473	Herpesvirus:Human_cytomegalovirus:5173:-	23700
Herpesvirus:Human_cytomegalovirus:474:+	474	Herpesvirus:Human_cytomegalovirus:5174:-	23750
Herpesvirus:Human_cytomegalovirus:475:+	475	Herpesvirus:Human_cytomegalovirus:5175:-	23800
Herpesvirus:Human_cytomegalovirus:476:+	476	Herpesvirus:Human_cytomegalovirus:5176:-	23850
Herpesvirus:Human_cytomegalovirus:477:+	477	Herpesvirus:Human_cytomegalovirus:5177:-	23900
Herpesvirus:Human_cytomegalovirus:478:+	478	Herpesvirus:Human_cytomegalovirus:5178:-	23950
Herpesvirus:Human_cytomegalovirus:479:+	479	Herpesvirus:Human_cytomegalovirus:5179:-	24000
Herpesvirus:Human_cytomegalovirus:480:+	480	Herpesvirus:Human_cytomegalovirus:5180:-	24050
Herpesvirus:Human_cytomegalovirus:481:+	481	Herpesvirus:Human_cytomegalovirus:5181:-	24100
Herpesvirus:Human_cytomegalovirus:482:+	482	Herpesvirus:Human_cytomegalovirus:5182:-	24150
Herpesvirus:Human_cytomegalovirus:483:+	483	Herpesvirus:Human_cytomegalovirus:5183:-	24200
Herpesvirus:Human_cytomegalovirus:484:+	484	Herpesvirus:Human_cytomegalovirus:5184:-	24250
Herpesvirus:Human_cytomegalovirus:485:+	485	Herpesvirus:Human_cytomegalovirus:5185:-	24300
Herpesvirus:Human_cytomegalovirus:486:+	486	Herpesvirus:Human_cytomegalovirus:5186:-	24350
Herpesvirus:Human_cytomegalovirus:487:+	487	Herpesvirus:Human_cytomegalovirus:5187:-	24400
Herpesvirus:Human_cytomegalovirus:488:+	488	Herpesvirus:Human_cytomegalovirus:5188:-	24450
Herpesvirus:Human_cytomegalovirus:489:+	489	Herpesvirus:Human_cytomegalovirus:5189:-	24500
Herpesvirus:Human_cytomegalovirus:490:+	490	Herpesvirus:Human_cytomegalovirus:5190:-	24550
Herpesvirus:Human_cytomegalovirus:491:+	491	Herpesvirus:Human_cytomegalovirus:5191:-	24600
Herpesvirus:Human_cytomegalovirus:492:+	492	Herpesvirus:Human_cytomegalovirus:5192:-	24650
Herpesvirus:Human_cytomegalovirus:493:+	493	Herpesvirus:Human_cytomegalovirus:5193:-	24700
Herpesvirus:Human_cytomegalovirus:494:+	494	Herpesvirus:Human_cytomegalovirus:5194:-	24750
Herpesvirus:Human_cytomegalovirus:495:+	495	Herpesvirus:Human_cytomegalovirus:5195:-	24800
Herpesvirus:Human_cytomegalovirus:496:+	496	Herpesvirus:Human_cytomegalovirus:5196:-	24850
Herpesvirus:Human_cytomegalovirus:497:+	497	Herpesvirus:Human_cytomegalovirus:5197:-	24900
Herpesvirus:Human_cytomegalovirus:498:+	498	Herpesvirus:Human_cytomegalovirus:5198:-	24950
Herpesvirus:Human_cytomegalovirus:499:+	499	Herpesvirus:Human_cytomegalovirus:5199:-	25000
